StudyHours,Attendance,SleepHours,PastScore,Participation,FinalScore
2.0029090590283807,72,7,85,1,57
2.9240430920714724,73,8,70,0,54
3.8753003093775416,85,7,35,0,47
6.493501234675946,86,6,73,0,64
7.0,40,6,81,1,60
4.410084588704274,95,5,55,1,56
3.2252050719194183,100,7,66,0,58
4.301758472720826,64,7,52,1,51
4.8314831388107535,65,6,31,1,45
3.0189985616642123,73,7,85,1,60
6.192817033868483,68,7,69,1,62
3.845106138787103,83,6,93,1,65
4.246614633637091,50,6,82,1,56
4.498886378081692,63,8,64,0,55
4.132379915921684,100,6,68,1,61
4.758410750704418,66,7,78,0,58
2.574120220179615,98,7,84,0,61
2.6625473690809542,85,7,74,1,58
1.8497686505424578,52,7,86,0,51
4.159251845930339,89,7,65,1,60
4.668404755268171,78,8,55,1,57
4.186659299227829,73,8,69,1,59
6.0117386500213055,83,7,73,1,66
3.4916059717564303,87,6,51,1,52
4.503112483388769,90,6,49,1,54
1.8624486857910285,97,7,76,1,59
2.9193504462883983,86,7,63,1,55
4.5433066363486665,59,6,67,1,54
4.773653166114716,72,5,64,1,55
3.0590495785037266,100,7,92,1,67
3.3926011222129,90,6,88,0,61
1.2231893799787859,100,7,51,1,50
2.964456198790086,100,7,62,0,56
4.835574745279679,83,7,82,1,65
4.36280752415985,84,5,79,1,60
4.250998582071815,79,6,69,1,58
3.5746605307714403,53,6,52,1,46
3.510594737942265,80,6,59,0,51
2.5095182907898295,98,7,62,1,56
4.548242630303802,71,7,74,1,60
4.131459416584085,86,6,95,1,67
4.238028271989199,92,5,59,1,56
2.710947735998629,66,6,54,0,45
1.0,73,8,68,1,51
5.145729067630544,64,7,85,0,61
2.7817438159873937,67,8,48,1,48
2.205836353935319,60,8,91,1,58
4.54021836787099,66,7,67,1,57
2.9119810401213053,100,7,58,1,57
5.089904576069933,66,6,45,0,48
4.4255089243650465,81,7,80,1,63
4.5253539848007165,72,6,67,1,56
1.4510664331991987,97,8,72,0,56
5.317915978079601,99,5,56,1,59
3.891875796850784,92,7,65,1,60
2.9460842911306955,84,5,62,1,52
3.7150827010133765,76,8,68,1,58
1.0,62,6,59,1,43
4.112979217221007,100,7,46,1,56
1.9559427377268928,68,7,95,0,57
1.4709945712346983,89,6,49,1,47
1.216461220673163,95,7,72,0,54
5.169032562484888,71,8,43,1,54
2.556104909460817,95,5,40,1,46
5.800591564874749,91,8,71,0,66
2.6962978054215534,100,7,72,0,58
1.0,72,8,88,1,57
1.8252133400770112,60,6,75,1,50
5.353717430010408,72,7,67,0,58
3.266152733094999,83,8,55,0,53
2.6775690552640987,80,7,92,0,60
3.7400273387791816,74,7,83,1,61
4.252674104251318,51,5,51,1,45
5.176098223853691,87,6,70,1,62
5.67274884483939,100,7,72,0,66
2.9603470313163713,86,7,64,1,56
1.5109284708769426,89,7,81,1,58
2.879802258315086,88,6,82,0,58
3.8904207598743294,85,7,67,1,59
2.054361610684084,93,6,65,0,52
2.0642736276574354,85,7,92,1,62
4.0156818223248285,75,8,83,1,63
3.427021472644323,68,7,71,1,55
3.54919549311738,76,5,45,1,47
2.3622569979498955,84,8,75,1,59
3.154398928691349,75,7,80,1,59
2.1136502835975435,84,7,30,1,43
4.83529761668718,86,6,73,0,60
5.052874002085629,92,7,63,1,62
1.0,99,6,66,1,53
2.105733709711385,81,7,56,1,50
1.2552061173648816,60,5,67,1,44
2.5249640983896526,74,6,90,0,57
3.3748430453144587,80,5,63,1,52
1.3255321704522047,52,6,84,1,49
2.1172102803120305,100,6,57,0,51
1.9940639418777524,82,7,81,1,58
3.8109009940984158,85,5,70,1,57
3.604016505554376,100,7,75,0,62
2.4173936699941203,70,6,70,0,50
3.765231308209097,88,8,79,1,64
2.679979873119102,78,8,31,1,45
3.0925173345109203,77,6,48,0,46
6.010178135447806,68,7,76,1,63
5.510691577685522,100,5,39,0,52
1.5506281446086034,74,8,62,0,49
4.744598626818762,90,7,69,1,63
4.717094831737388,51,5,57,1,48
1.7776050668710726,97,6,59,1,52
4.728166465632291,95,5,74,1,62
5.806897877618829,81,6,85,1,67
1.8161827906333792,76,7,55,0,46
2.1237457684786047,86,7,61,1,53
5.0264922002652535,100,6,59,1,61
3.907242966238472,53,6,33,0,39
4.327214412859285,91,6,72,1,61
4.010883824600745,66,6,84,1,59
4.086043881392216,79,8,85,1,65
1.5102918075333756,76,6,56,1,46
5.070976559932173,73,7,51,0,53
5.25438498864166,79,6,70,1,60
3.1559138838979583,62,6,82,1,55
3.4347845752792066,95,7,72,1,61
1.2033387461664167,53,7,74,0,46
4.271382134026752,88,7,87,0,64
4.358086162571216,75,7,58,1,55
3.4067134745010335,62,7,66,0,51
5.1865300398057546,83,6,94,1,68
2.9988841535300894,56,7,67,1,51
4.3469088888404,80,7,50,0,52
1.9705034919618267,58,5,59,1,43
3.464671773688643,86,7,55,1,54
3.2384686131457463,66,5,75,1,53
3.8379618830614124,73,6,56,1,51
2.945709606749962,84,7,74,1,58
3.3027911064924984,68,8,58,1,53
4.73907075716226,79,8,38,1,53
2.844853644142674,57,5,74,1,50
1.090134348891981,89,7,72,1,54
6.124375856308131,100,7,77,1,70
5.572181118035729,100,6,59,0,60
1.561605957341572,81,7,58,1,50
4.534561707867791,91,7,76,0,62
2.7455378441729854,53,8,92,0,57
3.8952308229965893,100,5,70,1,60
3.9413361935202404,91,6,76,1,61
3.148388299525517,72,8,65,1,55
2.3243515016204053,98,7,46,1,51
2.464188421525611,76,8,84,1,60
2.1257121267781365,73,5,83,1,54
2.252266687654333,87,7,80,1,59
3.399232564925967,64,7,67,0,51
2.4263600163338723,95,5,78,0,55
4.52307809856893,64,7,83,1,61
5.730869233003891,64,7,94,1,67
2.6299201379449357,66,6,84,1,55
3.8591067508030656,91,6,70,1,59
4.2495276654544005,70,7,50,0,50
4.208003406378912,59,7,72,0,54
3.613932901874131,70,8,73,1,58
4.614023627539583,79,6,80,1,62
4.2233734290209854,62,6,90,1,60
1.6435063665090532,62,8,68,0,48
4.803734096583909,100,8,95,1,74
4.830936255900113,67,5,43,1,47
2.3550708437321277,75,7,76,0,54
3.556906753171403,74,6,58,0,50
4.524993489216604,73,5,41,0,45
3.1860292706309576,89,6,66,1,56
5.109467071649018,94,6,48,1,56
7.0,75,8,67,1,66
2.3210209510475264,61,7,70,0,49
1.4284330952693378,99,8,86,0,61
3.9557278934073135,78,7,47,0,50
4.582343757689215,100,7,83,1,68
3.1537004392328467,46,7,71,0,48
5.679890994981552,82,8,85,1,70
1.4920913004151268,100,7,63,1,55
4.539377934547417,74,7,50,1,53
2.59120876886166,76,8,51,1,50
6.079066859310945,84,6,50,1,57
6.488773029752178,71,7,77,0,64
2.3500151183249782,75,8,92,0,60
2.6756642961371297,74,8,61,1,53
4.7893818304697025,70,6,79,1,60
2.919304025315728,98,7,47,1,53
3.431883173101643,86,7,72,1,59
3.5380826308136153,83,6,80,1,60
1.0,92,7,48,0,45
3.479243380858644,76,6,66,1,54
2.4654083389037393,68,6,80,0,52
2.7603157664003417,70,7,30,0,40
5.6654480052032214,80,7,90,1,69
1.6152396585811155,64,7,75,1,51
4.7198077801219664,72,7,80,0,60
3.081555604502287,72,6,63,1,52
3.0803597472562485,100,6,44,0,49
4.685557844077567,40,5,78,0,50
4.0100769418533355,77,6,68,1,56
4.355919495829296,100,7,70,0,62
4.952276990799292,81,7,86,1,66
3.003037425225016,91,6,81,0,59
2.5816448982383746,81,6,95,1,62
1.8722742101633028,69,7,72,0,50
2.261884205031567,46,6,59,1,43
7.0,83,8,67,0,66
5.36701937110518,68,7,76,1,62
1.4733884506879678,67,6,85,1,53
1.5163130648846448,72,6,47,1,43
4.222799092577738,100,7,70,0,62
4.320897196066951,100,5,94,1,68
4.3233257529760465,83,6,66,1,58
3.1175663096694533,73,6,83,0,56
3.3118186099956497,62,7,77,0,54
3.991819286239036,87,7,84,1,65
3.6288395094399957,100,5,57,0,53
1.0,76,7,57,1,47
3.1553005541372094,44,7,70,0,48
2.2228903486095297,90,7,47,0,48
3.762817128362768,94,6,65,1,58
7.0,56,7,73,1,63
4.051222498211457,82,8,95,1,69
3.029705470741403,86,5,76,1,57
4.882702252965879,78,6,79,0,60
4.224031830813819,68,6,87,1,61
4.130141735677762,95,6,55,0,54
4.410275889823507,73,6,67,1,56
6.584815347244312,57,8,95,0,68
1.8036673470111264,49,8,68,0,46
4.210448115217182,98,6,86,0,64
2.1104283050276926,89,7,84,1,60
4.333268969513372,81,7,47,1,53
2.1219702327708587,73,7,74,1,54
2.8739497795923734,72,7,72,1,55
3.0573651286431405,63,6,74,1,53
4.963725079017063,73,7,58,0,54
4.87768166591362,48,7,53,1,50
1.6314239353304232,68,7,62,1,48
3.582401166499773,75,7,68,1,56
2.4356302178762412,89,6,87,1,60
1.6122426339869982,79,5,95,1,57
3.1744744243634444,91,8,90,0,65
3.0372758173162704,100,7,82,1,64
7.0,95,8,54,0,64
4.149439738041044,87,5,63,1,56
1.433573748868644,80,7,73,0,51
2.6528389937435866,65,7,60,1,50
5.032074943144098,91,8,78,0,66
6.632664159304888,100,5,80,1,70
1.1210250316430628,85,6,78,1,54
1.0,100,7,85,1,60
6.306447763057673,57,8,56,0,55
4.0844212660563555,62,8,83,0,59
2.19756090218545,92,8,59,1,55
4.301943629183653,83,8,55,1,57
1.0,99,5,77,1,54
3.5050632598957416,79,5,88,1,60
3.9917317592646278,66,6,77,1,57
4.886405209306744,76,6,70,1,59
1.9791560715611936,57,8,74,0,50
3.6285307421050383,63,8,72,0,55
2.1118630609106193,94,6,53,1,50
3.8830756335114756,93,7,51,1,56
2.156980516455464,85,8,68,1,56
2.887848741259669,54,7,71,1,51
2.0062769078146565,74,6,70,1,51
4.476704362735486,61,7,80,1,59
4.787676674984998,97,6,66,0,60
3.148069145063879,71,7,78,0,55
3.5573569924400426,63,7,67,1,54
1.3271128780496837,80,5,95,1,57
3.0504850279898195,70,8,71,0,54
3.424693074437383,100,7,95,0,67
7.0,68,7,75,1,66
1.8320494613387546,59,8,66,0,48
5.6962658581286565,47,6,56,1,51
4.995288160198712,79,6,48,1,53
3.9209546067352044,71,8,55,1,54
6.1379307262927,58,6,56,0,52
4.058158208910294,97,7,75,1,64
4.083738793501893,90,6,62,1,57
3.420319020473682,79,5,72,0,53
5.335353323627942,100,7,89,0,70
5.144703850716326,89,6,68,0,60
2.5614840687556812,67,7,95,1,60
1.5211292081018488,64,7,52,0,42
3.1955290439065145,92,8,67,1,60
2.2999421534035305,85,7,61,1,53
3.4047131380769673,82,6,84,1,61
5.356157202026209,67,8,36,1,51
2.814047517369815,89,7,48,1,51
3.4357649280326377,68,7,68,0,53
3.5870341022125927,78,8,93,1,66
4.772646323307927,100,7,73,1,66
1.0,70,7,49,1,43
2.589949557852055,56,7,52,1,45
3.816925538419209,64,6,95,1,61
5.300118434640292,94,6,60,0,59
2.762146328740692,83,7,55,0,50
1.0,78,6,92,0,54
4.429567168949204,72,5,85,1,60
2.5469564167615557,87,5,89,1,59
1.715500011364458,67,7,55,1,46
2.563481915430164,84,6,47,0,46
3.2232119635162255,69,7,71,1,55
2.592883003192681,66,6,75,1,53
1.0,70,7,75,1,51
4.8455992953306986,74,7,92,1,67
5.412312561918084,79,7,43,1,54
4.477282987009259,83,6,82,1,63
1.793471494362775,40,8,53,0,40
3.197762699078723,67,8,82,0,57
3.4902180271558128,74,8,62,1,56
4.398191584342865,100,8,57,1,62
4.502510733077122,63,7,60,0,52
2.3987393018322565,82,7,48,1,49
3.6229933346203405,100,7,70,1,62
4.185920606922862,60,7,58,0,50
5.68373348322015,85,8,81,1,69
4.556759809737085,67,7,79,1,60
4.683585031063279,72,8,95,1,68
3.6257399418940413,67,6,75,1,55
5.615688717805256,69,8,77,1,64
4.114644193939246,100,7,91,1,70
2.2083681347396444,92,7,60,1,54
5.605054955187786,96,6,47,1,58
4.546854908808541,87,7,73,1,63
2.8354339683072767,55,8,48,1,46
2.780760548901135,85,6,95,1,63
3.9448633177111425,96,7,91,1,68
4.194777192901377,67,6,95,1,63
3.79593839844681,94,8,70,1,63
3.9669630101643274,90,7,78,1,63
6.049936061864571,100,6,63,1,65
5.107314728352328,73,6,83,1,63
3.7859533868975364,63,7,51,1,49
4.911965871151224,74,5,31,0,43
1.9512141447086906,100,7,58,1,54
4.096890574920213,52,8,48,1,49
6.213959524599665,48,8,92,1,66
3.172931156911439,81,5,95,0,60
2.2285491070713728,73,8,48,1,48
2.521866667110409,80,7,89,1,61
1.8655504439864175,94,6,84,1,59
2.3228571378084446,71,5,46,1,43
2.9442378521149566,51,6,64,0,45
1.391649471232037,100,8,61,0,53
3.5234275009244045,65,5,81,1,55
4.853415760679971,64,6,51,1,51
2.1383657297796193,96,7,68,0,55
5.7789258854626535,74,7,59,1,59
4.266188132791392,79,7,77,1,62
5.0458708784360855,87,7,66,0,60
2.5132481692217943,96,5,61,1,53
4.7817878405999235,74,8,66,0,58
1.8620991494070305,100,6,95,1,64
4.835371251254763,47,7,63,1,52
3.7577590096902966,91,7,54,1,56
4.3298768299771755,67,6,78,0,56
1.7366080915627227,100,8,67,1,58
2.157395236585093,82,7,48,1,48
4.395842327380077,69,5,95,0,60
2.077477993663699,89,8,64,1,56
4.194809438148685,93,7,64,1,60
1.4492932903096314,89,7,72,1,55
4.772261319000002,64,7,95,1,65
1.6512150278472364,72,8,44,1,45
4.3284499065192845,79,5,74,1,58
4.438446400469001,79,6,95,0,64
2.454842272355638,91,7,71,1,58
4.37303985062709,49,5,51,0,43
3.8906633950003338,85,7,60,1,57
2.6917372157108925,75,6,73,0,52
1.987167973885688,67,6,89,1,56
1.0,68,5,64,1,44
4.02447507094954,76,7,82,1,62
1.1527958429569174,40,8,48,1,39
3.643016299161962,69,6,48,1,48
3.1048276758766264,66,7,62,1,52
4.518714163157293,87,6,91,1,66
3.0469317507652036,67,7,71,1,54
3.0058283204793628,76,5,74,1,54
4.597806056432443,100,7,74,0,64
4.002587043626177,94,7,86,0,65
3.9742339357741674,93,8,60,1,60
4.20390138471279,72,6,80,1,59
1.1966418151893414,88,7,57,1,50
4.635183019980473,76,7,95,0,65
4.418703191020404,77,8,57,0,55
1.9749753071352543,86,6,56,1,49
3.133879289488698,71,6,78,1,56
3.441039068558553,100,8,71,1,63
3.298254823397401,77,5,74,1,55
4.000789949852802,89,6,73,1,60
5.647050172746775,100,5,53,1,59
5.122650091509243,95,8,94,1,74
1.5316712098528906,58,5,83,1,49
4.433104985459073,86,8,90,0,67
5.493399979303114,92,7,62,1,63
4.080212781033804,93,5,76,1,61
5.136470637778951,63,7,72,1,59
6.518405668551148,70,6,86,1,67
5.035564319160472,94,7,87,0,67
3.8739628934625934,68,7,72,1,57
5.06763271112713,75,7,47,1,54
3.7173317496453366,100,5,95,1,67
3.5358545649274333,79,7,78,1,60
2.9728786464294013,69,8,60,0,51
5.8451200382481625,66,7,76,1,63
2.272357001086998,84,8,47,1,50
5.798551587017174,60,6,85,1,62
4.249796185610557,76,8,47,1,53
1.4010407377970875,84,6,66,1,51
4.051473939487132,99,5,73,1,61
1.0,90,8,85,1,60
4.438262025246553,69,8,71,0,58
4.827847224483486,97,7,79,1,67
2.6114660665219196,75,6,69,1,53
3.6853215439333735,61,6,69,1,53
6.43123615062543,77,7,71,1,65
2.741379943607095,100,8,67,1,60
1.9116386194150992,82,6,44,1,45
5.722495103693898,80,8,58,1,61
6.443880785796193,100,6,73,0,67
3.505543507771771,58,8,66,1,54
5.017194553112534,60,8,67,0,56
5.5122138732963215,55,7,65,0,54
2.386273651192424,85,6,57,0,49
2.7720412469481976,82,8,62,1,55
5.346311769732102,100,7,65,0,63
6.027521418062764,83,7,70,0,63
4.344321290261532,73,7,75,1,60
2.1802784697469186,80,6,67,1,52
6.480591667549161,81,8,54,1,62
2.703543653282053,54,6,49,1,43
2.9972933282428222,100,8,95,1,69
4.0135067517344325,87,6,53,1,54
5.831240631072161,83,7,62,0,60
4.780963964828335,89,6,77,1,63
4.122298250542865,90,6,75,0,59
4.194932795177159,77,6,77,1,59
3.565272002965199,70,7,63,1,54
4.337209271777759,88,7,73,1,62
1.0,85,8,70,1,54
3.0550888113953025,67,6,65,0,49
3.8619829023751713,100,7,73,1,64
1.7734788745707393,84,7,85,1,59
4.07948497671734,90,6,69,0,57
3.1932931685208175,100,7,69,1,61
6.133213547473235,80,7,86,0,67
5.859529587822284,84,6,84,1,67
2.8012916463227557,92,6,93,1,64
3.2737434326499573,69,7,43,1,47
3.389078651587411,80,6,83,0,58
2.822510785760566,81,7,79,1,59
3.79253747604219,65,8,56,0,51
2.3625768966686147,100,7,73,0,58
1.8040769975937105,58,7,85,1,54
4.434066835850403,60,5,57,1,49
4.444294376332716,99,8,76,0,65
2.2935263605100116,90,6,83,1,59
4.843033146143899,64,7,53,1,53
2.552633406252003,89,8,67,1,58
3.8797478570569717,100,7,74,0,62
4.730516018918684,79,7,58,0,55
3.4495811529444307,100,7,56,1,57
4.182111368211702,54,5,67,1,50
2.725355534168642,90,7,82,0,59
3.205300124857854,97,5,79,1,60
3.1912108536794896,93,7,57,0,54
2.3801324801896415,76,5,79,1,54
3.2348387553263267,75,8,57,0,52
1.1770725517043799,86,6,45,0,42
2.763269379286843,92,7,64,1,57
3.0726867599454937,89,7,86,1,63
3.1157303712569298,95,7,79,1,62
3.137753831193832,64,6,69,1,52
3.4073537002098067,76,7,63,1,55
4.2191622771290955,65,6,64,1,53
4.811775611198784,74,7,71,1,60
2.5253521597275994,95,6,53,1,52
1.6951987169162832,81,7,64,0,50
1.9369333816353456,100,6,66,1,55
2.7691956182076094,82,8,49,1,52
2.9721180232752364,80,7,57,1,53
2.345005900703814,81,6,76,0,53
1.5558250036251584,70,7,70,1,51
2.815818758788718,79,8,65,1,56
3.7721399301709573,96,5,56,1,54
4.392544198753347,81,7,93,0,65
2.663865420337518,68,7,57,0,47
2.880503266784849,66,6,73,1,53
2.109952536729034,73,8,62,1,52
3.4528412444378356,81,6,70,1,56
2.2273570487137784,97,6,76,0,56
4.3596917198618,59,8,49,1,51
1.0,75,7,69,1,50
2.9605554913213066,82,8,87,1,63
3.951661008787613,52,7,95,0,59
3.7757517744837568,67,7,68,1,55
7.0,69,8,70,1,66
4.024700036851861,68,5,95,1,61
1.9939181047369847,82,7,87,1,59
3.3568036293663903,77,7,60,1,54
1.0,71,5,60,1,44
3.3791003760548586,86,7,84,1,63
2.250415914498862,100,5,54,1,51
4.873085413340243,100,7,86,1,70
2.6756895881066978,51,7,75,1,51
3.32485112630713,88,8,77,1,63
2.546663237893395,77,6,66,1,52
6.108277027779997,82,7,60,1,62
3.0181358508231324,74,6,91,1,60
6.248835565218803,81,7,66,1,64
4.7212276431774,82,7,63,1,59
4.223100091003079,71,7,68,1,57
4.053099720976279,66,8,72,0,56
4.090695947324377,73,8,54,1,55
1.0,83,5,61,1,46
3.081674908773865,88,6,60,1,54
4.767736956776482,92,7,82,1,67
3.426654224788842,72,7,56,1,52
1.3922152297946373,84,6,43,0,42
3.421393324133796,94,7,40,1,51
6.056158274383237,97,7,47,1,61
5.370337573302079,79,6,90,0,65
3.4069939859509524,76,8,70,1,58
4.9271739155871295,82,7,77,1,64
2.950239469447922,62,5,78,1,52
1.0,77,5,70,1,48
2.1133010178056684,91,8,68,1,57
5.844333152762297,89,8,85,1,71
3.0890103772560438,75,7,72,1,56
3.134924030937473,83,6,90,0,60
3.0502427055876793,67,8,79,0,56
6.35620488435951,90,7,60,0,62
5.938938373043095,78,8,62,0,61
6.828170350172201,75,7,59,1,62
3.261432184399923,74,6,88,1,60
3.9434367331206426,79,7,63,1,57
1.225036175868813,73,6,58,0,44
5.715401639177411,89,6,74,1,65
1.7483306730980974,74,7,68,1,52
3.8251633456439436,100,8,74,0,63
1.8540462085507339,100,7,95,0,63
2.616699759891956,66,7,83,0,55
2.2441063534254493,81,5,70,1,52
2.588187108986273,70,5,48,1,44
2.691315945276532,75,6,62,1,51
2.6775968076123844,100,7,80,1,63
4.750000867670461,75,7,52,1,54
1.84270581040622,85,5,95,1,59
3.8308121405208,88,8,70,1,62
5.326938728458337,64,6,70,1,58
2.730205453229906,67,8,60,0,50
2.4231216638785975,61,7,77,0,51
3.1542130622296236,66,6,52,1,47
5.269587812541065,40,7,95,1,62
3.7911614464300367,88,7,89,1,66
2.7031785580886023,100,7,84,1,64
4.225814976782059,82,7,49,0,52
1.8465617752453651,58,5,73,0,45
4.5220392656644215,70,7,88,0,62
4.112910961552651,73,8,78,1,62
3.038287293291674,64,5,54,0,44
2.2421213023291537,92,6,60,1,53
2.169978616574814,92,8,63,1,56
4.302226004518865,62,6,60,1,52
5.343470753733593,90,7,92,0,69
2.5440383794568078,100,7,41,1,51
4.187580055327226,100,7,79,1,66
1.0,100,7,50,1,50
2.6230734040142005,66,6,55,1,47
3.4534116006936473,100,5,39,1,49
2.1354748745272496,74,7,61,1,50
2.095240437815606,71,7,92,1,59
2.498330665296671,84,7,73,1,57
3.9382890924895597,71,7,52,1,52
3.219006472390438,85,6,85,1,61
1.0,60,5,88,1,50
1.0,76,8,71,0,51
2.5897022332142368,99,7,95,1,67
4.186529879080328,79,6,82,1,61
1.0,82,6,80,1,53
2.750404735772554,87,5,57,1,50
2.7106282152238683,97,6,79,0,58
5.582506667312671,55,8,73,1,60
2.9224672824307047,88,8,77,1,62
4.074483477111393,75,8,59,1,56
3.711885710131195,82,8,71,1,60
1.0,95,8,57,1,52
4.652310824947606,62,7,37,0,45
3.823094758184432,64,6,84,0,56
4.262402959511885,50,7,47,1,47
7.0,71,6,71,1,64
1.0,99,6,74,0,53
6.087044974641662,78,6,74,1,64
3.0688287208994667,59,7,65,1,51
3.930993356604514,72,6,74,1,57
3.4317316320481366,57,6,77,1,54
2.8636454999029346,63,7,81,0,54
2.645250607641862,85,8,95,0,64
3.994263103359514,62,7,73,0,54
1.2242394549924813,96,8,70,1,57
4.625868751282648,78,6,56,0,52
2.875708392672119,81,6,76,1,57
1.8048959914394633,75,7,80,1,56
2.8249807130062794,91,7,67,1,57
5.3857238252938595,91,7,78,1,67
2.6969973694756653,85,7,65,1,55
4.03768042731443,88,7,80,0,62
2.40356558642679,76,8,83,1,60
4.6368827748854295,88,6,83,1,65
4.528261608185306,74,6,71,0,56
6.272913249944617,80,7,54,0,58
3.2366540817511766,75,6,60,1,52
4.50298220713686,73,6,78,1,60
3.647101309308417,69,6,95,0,60
5.443807672794522,87,6,64,0,59
2.4217514185869042,99,6,76,1,59
4.617507969315922,97,5,61,1,58
3.2079540558249775,61,7,55,1,49
3.4037177343372536,99,7,59,0,56
3.6376287266725593,75,7,38,1,47
3.878360594640016,89,7,90,1,66
3.325656435317063,66,6,36,0,41
3.8220697747557897,82,6,66,1,56
5.867177086343277,84,6,52,0,56
4.978174528422827,57,8,56,1,54
4.803731888745345,89,7,90,1,69
2.8166907109641937,100,6,73,1,59
2.1661387576575137,77,6,55,0,46
4.932950837356629,100,8,61,0,62
4.814070188794691,77,7,58,0,55
5.709006013626473,92,8,69,1,67
2.5940290610461556,46,6,72,1,48
3.1556770169594794,100,6,95,1,67
1.0407737562118489,100,7,41,1,47
2.9112933409086907,75,7,69,1,55
4.994855765869171,50,7,65,0,52
2.800256931157703,84,7,84,1,61
4.460719692801236,58,7,75,0,55
3.214245341003283,86,7,78,0,59
3.986085542332341,86,6,75,1,60
1.778462915276499,65,6,56,0,43
3.6278141744508514,96,8,88,1,68
1.0,92,6,81,0,54
3.219655762757023,94,7,83,1,64
1.0542901344272897,80,7,88,1,57
5.308991774820224,58,8,76,1,61
4.666111029146767,94,7,92,0,68
4.200006472949122,75,7,75,0,58
5.7815093407390705,59,8,66,1,60
2.076625218762744,100,8,69,0,57
6.1210447968733375,100,7,69,1,68
4.898287346390577,79,7,62,0,57
3.145167069171581,100,6,94,1,67
5.2034302207744165,81,7,74,1,63
1.8405597313825486,74,8,71,1,54
2.2632287577084895,70,8,75,1,56
2.5871154151404494,100,6,95,1,65
2.7065334379039774,68,7,53,1,48
1.9151635358596208,91,7,57,1,52
5.334624600642988,71,8,49,1,56
3.1117183994452526,73,7,66,0,52
4.028757452535319,95,7,73,1,63
2.644472950379479,74,5,63,1,49
1.0,73,7,61,1,47
3.9050860375871332,96,5,72,1,60
1.0,100,8,62,0,53
3.3970489308717973,89,7,74,0,58
1.4475274417507844,70,7,86,1,55
6.480913998846212,72,7,80,1,67
4.8670440832620825,81,8,83,0,65
3.6586306869072205,84,6,86,0,60
5.395560016482003,65,6,74,1,59
2.230526033801396,90,8,67,1,57
4.315219068005139,81,8,58,1,58
3.7997156505780705,54,8,64,1,53
3.896030122000505,66,6,62,0,50
5.408530250160152,72,6,80,1,62
4.598738154169704,78,5,75,1,59
3.933085494237535,100,6,80,1,64
1.017668845657556,83,7,52,1,47
2.059930557080804,67,6,91,1,56
3.3159365996064136,83,7,63,1,56
3.640058561414977,74,6,53,0,48
1.8046944129891143,84,6,63,1,51
7.0,88,8,95,1,77
5.7745910828803595,98,6,64,1,64
4.403177480588726,79,6,65,1,57
3.6080552919256172,100,6,67,1,60
3.1816865451482723,93,6,67,1,57
2.0721223099666464,69,7,58,0,46
3.616220777778294,100,6,72,1,61
3.886628810214126,84,7,86,0,62
1.6373591367775635,67,8,74,1,53
4.001264625867346,100,7,53,1,58
3.267111426762877,100,5,64,1,56
1.0,79,7,61,1,49
2.209422483830747,72,5,70,1,50
2.8795916998675337,77,7,89,1,61
6.331531486010285,90,7,67,1,66
4.334829686800637,99,6,68,1,62
1.496777646350163,88,8,95,1,63
4.229054434126455,81,8,83,0,63
1.1790440165924516,100,8,78,0,58
5.1240365808306105,75,6,95,1,67
2.793313022273182,95,7,77,1,61
3.359545716891244,75,8,40,1,49
5.488694971313285,86,6,82,1,66
1.569254647123625,78,8,46,0,45
1.4043227223305133,79,5,76,1,51
2.6246010104809927,74,5,44,1,44
5.057568276528975,100,7,62,0,61
1.2209808867847363,69,7,64,0,46
1.0,68,7,58,0,44
2.823261712386502,100,8,64,0,58
4.32761119986638,94,6,85,0,64
5.300392624608244,44,6,59,1,50
2.8052579568719014,71,8,78,1,58
2.8828600893259964,52,6,55,1,45
5.230851101383621,65,7,67,1,58
1.0,40,7,74,0,43
2.9172188372254864,77,5,55,1,48
3.7856358348875867,62,6,50,1,47
4.173828081927551,80,7,77,1,62
2.7352899602136764,55,8,86,1,57
3.5516615175587622,81,7,68,0,55
1.0,73,7,63,1,48
2.5126273814992275,100,7,72,1,60
4.180263068831701,100,6,70,1,62
2.0265589486179807,91,6,73,1,56
3.588476332384396,75,7,32,0,44
4.170308751204047,100,5,53,1,55
2.986176198713353,56,6,57,0,44
3.7556956564948565,58,7,72,0,53
2.0559011520730817,78,7,72,0,52
3.19008308045593,100,5,79,1,61
4.415324254383834,76,7,73,0,58
3.7354594414526514,77,7,50,1,52
2.6202030956540967,58,5,91,0,52
3.8363246064361896,94,8,89,0,67
4.571914685954927,94,5,51,0,53
1.0,91,8,74,0,54
5.2386110974338465,70,5,61,1,54
2.995617891978392,69,8,72,1,56
4.138234899860345,60,5,85,1,57
5.2958703854678415,81,7,95,0,68
1.442489454154301,63,6,81,1,51
2.43583849635868,62,7,74,1,53
3.067176956186443,73,7,64,1,53
2.3243697183133576,72,5,72,1,51
6.102404863755213,71,7,90,0,66
2.2148418592598107,86,5,69,1,52
2.6666798307697004,81,8,56,0,51
3.806583547404465,75,5,45,1,47
1.6967757108858668,82,7,77,0,54
2.906478932365604,65,7,73,1,54
3.9761798918752627,81,6,60,1,55
3.000709393426233,82,6,85,0,58
3.3599197116500776,57,7,63,1,51
2.706001831327444,94,7,67,1,58
1.2282945362288498,66,8,69,1,50
3.982389817008858,81,6,64,1,56
6.132399607470862,97,7,73,1,69
3.527602446175157,93,6,87,1,64
